,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,year_renovated,zip_code,lattitude,longitude,nn_sqft_living,nn_sqft_lot
12758,5.62838893,2,1,540,2500,1,0,0,average,540,0,1905,1905,98107,47.6729,-122.383,1290,5000
12759,5.703291378,4,2.5,3170,5340,2,0,0,average,3170,0,2000,2000,98059,47.4911,-122.138,3010,5340
12760,5.736356657,3,1.75,1830,7371,1,0,0,average,1830,0,1957,1957,98008,47.6059,-122.121,1600,7700
12761,5.582063363,3,2,1360,4840,1.5,0,0,average,1360,0,1936,1936,98126,47.5487,-122.376,1450,4840
12762,5.67669361,3,1.75,1870,25157,2,0,0,average,1870,0,1978,1978,98014,47.695,-121.915,1870,15391
12763,5.550228353,3,1.5,1370,4790,2,0,0,good,1370,0,1982,1982,98034,47.7253,-122.164,1370,3799
12764,5.612783857,4,2.5,1700,9000,1,0,0,very_good,1700,0,1972,1972,98034,47.7306,-122.233,1370,7592
12765,5.653212514,4,2,1960,5008,1,0,0,average,980,980,1900,1988,98144,47.5958,-122.299,1175,2315
12766,5.752048448,7,4.5,4140,9066,1,0,0,average,2070,2070,1978,1978,98125,47.7302,-122.291,1440,1865
12767,5.723537762,2,1,1290,6528,1.5,0,0,good,1290,0,1941,1941,98115,47.694,-122.29,1670,5712
12768,5.655618584,4,2.5,2460,6454,2,0,0,average,2460,0,2006,2006,98065,47.5381,-121.89,2320,4578
12769,5.389166084,4,2,1580,8000,1,0,0,average,1040,540,1967,1967,98003,47.3467,-122.304,1550,8000
12770,5.618048097,1,1,700,2550,1,0,0,average,700,0,1954,1954,98117,47.6783,-122.383,1330,4110
12771,5.785329835,4,2.5,2410,15899,2,0,3,average,2410,0,1990,1990,98074,47.6242,-122.04,2360,11412
12772,5.560504415,4,1.75,2180,9702,1,0,0,very_good,1090,1090,1962,1962,98178,47.4973,-122.268,2020,9792
12773,5.707570176,3,2.75,1950,12630,1,0,0,good,1230,720,1969,1969,98052,47.6301,-122.107,1990,12196
12774,5.812913357,4,2.5,2630,28298,2,0,0,average,2630,0,1996,1996,98053,47.6314,-121.968,2840,26071
12775,5.462397998,4,2.5,2050,9015,2,0,0,good,2050,0,1973,1973,98058,47.4357,-122.168,1780,8820
12776,5.230448921,3,1,790,6750,1,0,0,fair,790,0,1944,1944,98178,47.4984,-122.24,960,6298
12777,5.707570176,2,1,1070,5280,1,0,0,average,1070,0,1900,1900,98122,47.6168,-122.303,1380,2370
12778,6.357934847,7,8,13540,307752,3,0,4,average,9410,4130,1999,1999,98053,47.6675,-121.986,4850,217800
12779,5.499687083,4,2.5,2320,7379,2,0,0,average,2320,0,1987,1987,98003,47.3432,-122.316,2230,7614
12780,5.838849091,4,2.5,2670,13463,2,0,0,good,2670,0,1989,1989,98029,47.5627,-122.018,2560,10982
12781,5.300921408,2,1,700,5200,1,0,0,very_good,700,0,1952,1952,98056,47.4924,-122.174,970,5200
12782,5.315970345,3,1,860,7740,1,0,0,average,860,0,1960,1960,98178,47.4906,-122.244,980,7200
12783,5.653164256,4,2.25,3490,8400,1.5,0,0,good,3490,0,1976,1976,98058,47.4513,-122.128,2320,8723
12784,5.558168366,3,1.75,1160,257875,1,0,0,fair,1160,0,1980,1980,98059,47.4655,-122.072,1420,15450
12785,5.915927212,4,3.5,3650,57538,2,0,0,average,3650,0,1996,1996,98077,47.7711,-122.041,3730,56257
12786,5.729974286,3,1.75,1550,10050,1,0,0,very_good,1550,0,1957,1957,98008,47.6345,-122.123,1720,10050
12787,5.92345127,4,2.5,2620,9525,2.5,0,0,good,2620,0,1974,1974,98040,47.5631,-122.219,2580,9525
12788,5.352182518,2,1,720,4758,1,0,0,average,720,0,1947,1947,98126,47.5176,-122.376,990,4920
12789,5.518382316,3,2,1380,5198,1,0,0,good,1380,0,1982,1982,98106,47.5514,-122.357,1320,6827
12790,5.451018452,4,1,1170,34925,1,0,0,good,1170,0,1942,1942,98065,47.5305,-121.841,1610,28108
12791,5.361633414,3,1.75,1170,11960,1,0,0,good,1170,0,1969,1969,98042,47.3279,-122.136,1230,9800
12792,5.698970004,2,1,1630,12059,1,0,0,average,1270,360,1947,1947,98125,47.7228,-122.314,1660,8800
12793,5.694605199,3,1.75,1890,6557,1,0,0,average,1890,0,1967,1967,98125,47.7032,-122.286,1920,6793
12794,5.174641193,3,1,1010,9450,1,0,0,good,1010,0,1959,1959,98198,47.3592,-122.315,1240,9450
12795,5.860936621,3,2.5,2040,10033,1,0,0,good,1420,620,1974,1974,98005,47.6375,-122.173,2260,10115
12796,5.953759692,4,2.5,4080,10295,2,0,0,average,4080,0,1998,1998,98075,47.5933,-121.982,3470,10295
12797,5.501059262,3,1,1270,8925,1,0,0,very_good,1270,0,1955,1955,98056,47.5124,-122.165,1270,8996
12798,5.596597096,1,1,790,3000,1,0,0,average,790,0,1953,1953,98199,47.6544,-122.386,1110,4100
12799,5.556302501,4,3,2580,6740,2,0,0,average,2580,0,1999,1999,98058,47.4296,-122.185,2010,6740
12800,5.755874856,4,2.5,2290,6738,2,0,0,average,2290,0,1996,1996,98029,47.5714,-122.005,2100,6261
12801,5.505149978,4,2.5,3490,5000,2,0,0,average,3490,0,2003,2003,98042,47.3772,-122.127,2910,5025
12802,5.505149978,3,1.75,1510,30185,1.5,0,0,average,1510,0,1976,1976,98058,47.4118,-122.089,1470,12465
12803,5.428134794,5,2.5,2400,4564,2,0,0,average,2400,0,2004,2004,98042,47.369,-122.126,1880,4109
12804,5.281033367,2,1,900,3400,1,0,0,very_good,900,0,1905,1905,98108,47.5269,-122.314,940,6000
12805,5.602059991,2,1,1270,7440,1,0,0,good,910,360,1949,1949,98126,47.5285,-122.372,1040,7500
12806,5.711807229,2,1,1050,5000,1,0,0,very_good,1050,0,1907,1907,98107,47.6699,-122.369,1340,5000
12807,5.785329835,4,2.5,2950,9010,2,0,0,average,2950,0,2004,2004,98065,47.531,-121.86,3160,8813
12808,5.730782276,2,1.75,1850,3060,1,0,0,average,1060,790,1929,1992,98115,47.6821,-122.308,1850,4080
12809,5.635483747,3,2.5,1970,4036,2,0,0,good,1970,0,2003,2003,98065,47.5335,-121.869,1960,5020
12810,5.525044807,4,2.25,2400,8592,2,0,0,average,2400,0,1978,1978,98055,47.4383,-122.193,2180,8100
12811,5.480006943,5,1.75,2360,8642,1.5,0,0,very_good,2060,300,1926,1926,98133,47.7617,-122.335,1950,8491
12812,5.896250562,4,1.75,1580,9382,1,0,0,average,1080,500,1963,1963,98039,47.6353,-122.232,2010,9382
12813,5.62324929,3,1,1790,7055,1,0,0,very_good,1520,270,1937,1937,98133,47.718,-122.355,1710,7055
12814,5.748188027,3,2.5,2840,216493,2,0,0,average,2840,0,1991,1991,98014,47.702,-121.892,2820,175111
12815,5.728353782,3,2.5,1970,6634,2,0,0,average,1970,0,1989,1989,98029,47.5759,-122.012,2090,6176
12816,5.491361694,3,2.5,1780,6771,1,0,0,average,1230,550,1990,1990,98106,47.5237,-122.353,1780,6771
12817,5.880813592,5,2,3920,5250,1.5,0,0,very_good,2560,1360,1910,1910,98144,47.5798,-122.294,1830,4240
12818,5.384711743,3,1.75,1550,1905,2,0,0,average,1550,0,2005,2005,98055,47.4331,-122.195,1550,1866
12819,6.118264726,6,3,2980,7200,1.5,0,2,average,2980,0,1911,1911,98119,47.6366,-122.362,1720,3600
12820,5.371067862,3,1,1270,7153,1,0,0,very_good,1270,0,1949,1949,98055,47.4815,-122.226,1650,7153
12821,5.777267286,4,2.25,3040,12160,1,0,0,good,1520,1520,1963,1963,98007,47.5911,-122.133,2560,12090
12822,5.636688448,3,2.5,2075,16200,2,0,0,average,2075,0,2002,2002,98045,47.4848,-121.698,2300,32379
12823,5.53529412,2,1,1110,9920,1,0,0,very_good,700,410,1942,1942,98056,47.5454,-122.192,2830,10091
12824,5.161368002,2,1,800,8125,1,0,0,average,800,0,1964,1964,98033,47.6836,-122.174,2390,8125
12825,5.46533823,1,1,680,21727,1,0,0,average,680,0,1952,1995,98058,47.446,-122.175,1470,19406
12826,5.778115058,3,1,1680,7910,1,0,0,average,1680,0,1949,1949,98146,47.5085,-122.385,1330,7910
12827,6.242789809,4,2.5,3910,22710,1.5,0,0,average,3910,0,1908,2003,98004,47.6295,-122.217,2920,16544
12828,5.939519253,4,1.75,2780,11000,1,0,0,average,1560,1220,1964,1964,98004,47.595,-122.203,2350,11700
12829,5.509202522,4,2.75,2000,9083,2,0,0,good,2000,0,1992,1992,98038,47.3511,-122.058,1690,7735
12830,5.861534411,4,3,3150,9703,2,0,0,average,3150,0,2001,2001,98075,47.5962,-122.018,3150,8819
12831,5.220108088,1,1,1120,17332,1,0,0,average,1120,0,1988,1988,98001,47.2972,-122.267,1280,17334
12832,5.653212514,4,1.75,1740,12204,1,0,0,average,1270,470,1961,1961,98155,47.7675,-122.277,2190,12204
12833,5.602059991,3,2.5,2970,23100,1,0,0,average,1510,1460,1967,1967,98072,47.7735,-122.133,2390,20300
12834,5.777426822,3,2.5,2970,23100,1,0,0,average,1510,1460,1967,1967,98072,47.7735,-122.133,2390,20300
12835,5.217483944,3,1,1150,19200,1,0,0,good,1150,0,1908,1908,98001,47.2756,-122.27,1290,19200
12836,5.359835482,2,1,1190,7408,1,0,0,average,830,360,1941,1941,98168,47.5094,-122.31,1140,7408
12837,5.484299839,1,1,900,7500,1,0,0,average,900,0,1946,1987,98155,47.7553,-122.283,1470,7500
12838,5.968482949,3,3.25,2950,4446,2,0,0,average,2450,500,2001,2001,98116,47.5852,-122.391,1930,4255
12839,5.733999287,3,2.5,1990,15985,1,0,0,average,1540,450,1964,1964,98007,47.6205,-122.141,2470,10125
12840,5.330413773,3,1,1020,9147,1,0,0,good,1020,0,1900,1965,98010,47.3127,-122.002,1600,9700
12841,5.856124444,3,2.5,2070,7200,2,0,0,average,2070,0,2001,2001,98033,47.6946,-122.211,1650,8877
12842,5.542825427,3,2.5,1430,1002,3,0,0,average,1430,0,2002,2002,98103,47.698,-122.349,1430,1530
12843,5.484299839,3,2.5,2030,8000,2,0,0,average,2030,0,1997,1997,98031,47.4024,-122.216,2290,7945
12844,5.697229343,3,2.5,1620,2640,2,0,0,good,1620,0,1900,1993,98122,47.6036,-122.305,1370,3840
12845,5.903062843,4,3.5,4220,196817,2,0,0,average,4220,0,1993,1993,98092,47.2642,-122.187,2500,195395
12846,5.867467488,3,2.5,2300,7800,2,0,2,average,2300,0,1997,1997,98052,47.6842,-122.155,2300,8187
12847,5.934498451,4,3.25,3830,10005,2,0,0,average,3830,0,2001,2001,98075,47.5953,-122.039,2555,5204
12848,5.531415046,3,2.5,2390,34041,1,0,0,average,1840,550,1984,1984,98042,47.3546,-122.081,2460,35686
12849,5.396199347,3,2.25,1440,7673,1,0,0,average,940,500,1982,1982,98031,47.4034,-122.178,1440,8418
12850,5.568201724,2,1,910,5525,1,0,0,fair,910,0,1910,1910,98126,47.5322,-122.379,1620,5525
12851,5.860338007,3,2,1550,12262,1,0,0,good,1550,0,1964,1964,98040,47.5755,-122.216,2900,12372
12852,5.723455672,5,2.5,2380,91476,1,0,0,good,1580,800,1976,1976,98059,47.479,-122.153,1880,12870
12853,5.491361694,4,2.75,2060,8100,1,0,0,good,1310,750,1988,1988,98198,47.3581,-122.317,1540,8100
12854,5.498310554,4,2.25,1880,9163,2,0,0,average,1880,0,1981,1981,98058,47.4362,-122.165,1900,7980
12855,6.113943352,4,2.5,3470,4160,2,0,0,average,2480,990,1927,1927,98119,47.63,-122.363,2280,5440
12856,5.638489257,3,2,2360,12744,2,0,0,very_good,2360,0,1964,1964,98059,47.483,-122.164,1650,8625
12857,5.544068044,3,1.75,1970,10800,1,0,0,good,1300,670,1979,1979,98056,47.5107,-122.172,1970,8768
12858,5.380211242,3,1,1040,7800,1,0,0,average,1040,0,1948,1948,98055,47.4804,-122.229,1780,8400
12859,5.612783857,3,2.25,1420,3750,2,0,0,average,1420,0,1987,1987,98116,47.5725,-122.383,1430,4664
12860,5.633468456,4,2.75,2290,5249,2,0,0,average,2290,0,2003,2003,98059,47.4916,-122.162,2270,4348
12861,5.649334859,4,2.5,1530,8375,1,0,0,average,1020,510,1974,1974,98034,47.7174,-122.236,1650,9794
12862,5.380211242,3,1.5,1360,9760,1.5,0,0,very_good,1360,0,1984,1984,98045,47.4648,-121.757,1310,11456
12863,5.774516966,4,3,3680,35736,1.5,0,0,good,2320,1360,1970,1970,98027,47.4703,-122.015,3210,39512
12864,5.33274135,3,1,920,4770,1,0,0,good,920,0,1969,1969,98042,47.3654,-122.082,920,4770
12865,5.505082115,2,1,1070,5824,1,0,2,very_good,1070,0,1949,1949,98178,47.507,-122.242,2090,7980
12866,5.58546073,3,2,1590,9912,2,0,0,average,1590,0,2000,2000,98070,47.3731,-122.43,1670,9912
12867,5.447158031,3,2.5,1600,6700,2,0,0,average,1600,0,1991,1991,98042,47.3618,-122.074,1790,7577
12868,5.602005701,3,2.5,1510,7300,1,0,0,average,1040,470,1974,1974,98034,47.7153,-122.211,1360,7300
12869,5.122215878,3,1,1080,10500,1,0,0,average,1080,0,1967,1967,98001,47.32,-122.278,1200,9607
12870,5.602005701,2,0.75,1330,2856,1,0,0,good,930,400,1916,1916,98126,47.5671,-122.37,1330,2856
12871,5.462397998,2,1,850,6800,1,0,0,average,850,0,1948,1948,98133,47.7282,-122.337,870,6800
12872,5.934498451,5,2.25,1960,8592,1,0,0,good,1290,670,1958,1958,98004,47.6066,-122.192,1720,8592
12873,6.491361694,6,4.25,6980,15682,3,0,4,good,5330,1650,1999,1999,98040,47.5552,-122.231,3930,18367
12874,5.389166084,4,1,1530,7200,1.5,0,0,average,1400,130,1948,1948,98178,47.5015,-122.262,1530,7200
12875,5.40654018,3,1.5,1320,7980,1,0,0,average,1320,0,1956,1956,98178,47.5068,-122.259,2000,7700
12876,5.491361694,4,3,2320,7200,2,0,0,average,2320,0,1976,1976,98155,47.7703,-122.312,2050,10000
12877,5.475671188,3,1,960,8100,1,0,0,average,960,0,1955,1955,98155,47.7763,-122.305,1080,8100
12878,5.759667845,4,2.5,2040,5508,2,0,0,good,2040,0,1996,1996,98029,47.5719,-122.007,2130,5496
12879,5.45331834,3,1,1080,8214,1,0,0,average,1080,0,1944,1944,98133,47.7401,-122.348,1850,13560
12880,5.924279286,3,1.75,2020,4800,1,0,0,good,1090,930,1926,1926,98115,47.6726,-122.294,1680,4800
12881,5.645984915,3,1.75,1780,7567,1,0,0,average,1290,490,1980,1980,98034,47.7314,-122.225,1910,8645
12882,5.748188027,3,1,1140,7028,1,0,0,average,1140,0,1931,1931,98115,47.6948,-122.322,1350,6923
12883,5.685741739,3,2,1610,4160,1,0,0,good,1010,600,1917,1917,98136,47.5421,-122.388,1040,4400
12884,5.674401813,4,1.75,1440,8536,1,0,0,good,1440,0,1961,1961,98033,47.6775,-122.18,1720,9748
12885,6.206825876,4,2.75,4270,25807,2,0,0,average,4270,0,1996,1996,98004,47.5951,-122.206,3860,20723
12886,5.907411361,8,3.75,3460,4600,2,0,0,average,2860,600,1987,1987,98105,47.6617,-122.289,2170,3750
12887,5.599883072,3,1.75,1890,16001,1.5,0,0,good,1890,0,1950,1950,98011,47.7663,-122.201,1820,11450
12888,5.531478917,3,2.5,2240,6000,2,0,0,average,2240,0,2003,2003,98059,47.4837,-122.138,2400,6000
12889,5.579783597,2,1,760,4000,1.5,0,0,average,760,0,1910,1910,98108,47.5462,-122.32,1130,4000
12890,5.371067862,3,1,1020,6173,1,0,0,average,780,240,1948,1948,98168,47.5042,-122.329,1330,5909
12891,5.602059991,3,1.5,1330,9900,1,0,0,average,1330,0,1956,1956,98034,47.7167,-122.233,1940,9900
12892,5.764922985,5,2.5,2780,12335,1,0,0,good,1590,1190,1968,1968,98006,47.5681,-122.128,2750,9930
12893,5.320146286,2,1,1070,6120,1,0,0,average,1070,0,1962,1962,98168,47.4989,-122.317,1130,6120
12894,5.525044807,5,3,2660,7700,1.5,0,0,good,1670,990,1962,1962,98058,47.46,-122.174,1610,7700
12895,5.456290101,2,1,710,7120,1,0,0,very_good,710,0,1942,1942,98146,47.5122,-122.374,1100,7020
12896,5.809559715,5,2.25,3340,52476,2,0,0,good,3340,0,1975,1975,98027,47.4553,-121.987,2460,48351
12897,5.494154594,2,1,1160,7500,1.5,0,0,good,1160,0,1916,1916,98014,47.6499,-121.916,1110,7500
12898,5.821513528,3,2.25,2840,59677,1,0,0,average,1580,1260,1967,1967,98075,47.5828,-122.044,2220,31688
12899,5.64733406,3,1.75,2000,36000,1,0,0,average,2000,0,1946,1995,98056,47.5217,-122.182,2100,9681
12900,5.498310554,3,2,1060,5750,1,0,0,average,1060,0,1981,1981,98126,47.5523,-122.372,1080,5750
12901,5.48029446,4,1.5,1730,10396,1,0,0,average,1730,0,1964,1964,98058,47.4497,-122.168,1510,10396
12902,5.886490725,3,2.5,2190,2658,2,0,3,good,2190,0,1979,1979,98033,47.6528,-122.203,2315,2538
12903,5.573973358,4,1.75,1660,8160,1,0,0,average,1660,0,1974,1974,98058,47.4483,-122.129,1800,7684
12904,5.51851394,3,2.5,2210,7557,2,0,0,average,2210,0,1989,1989,98023,47.3079,-122.393,2440,8641
12905,5.361727836,2,1,870,7020,1,0,0,good,570,300,1942,1942,98106,47.5404,-122.352,1730,7020
12906,5.985426474,4,2.5,3100,7250,2,0,0,average,3100,0,2010,2010,98115,47.6961,-122.316,1240,6670
12907,5.729569726,4,2.5,1720,3515,2,0,2,average,1470,250,2000,2000,98144,47.591,-122.293,1140,2208
12908,5.498310554,6,4,3120,4240,2,0,2,good,2090,1030,1993,1993,98106,47.5305,-122.353,1460,4240
12909,5.796574333,3,1,1040,4240,1,0,0,good,860,180,1924,1924,98117,47.6768,-122.367,1170,4240
12910,5.523758169,4,2,1650,9305,1,0,0,good,1650,0,1960,1960,98034,47.7183,-122.213,1860,7486
12911,5.632457292,2,1,1010,5000,1,0,0,fair,1010,0,1924,1924,98107,47.6715,-122.365,1410,5000
12912,5.912753304,4,2.5,4020,44431,2,0,0,average,4020,0,1987,1987,98072,47.7467,-122.132,3440,52900
12913,5.5132176,5,2.75,2166,6342,2,0,0,average,2166,0,2013,2013,98042,47.3461,-122.152,2474,5948
12914,5.491361694,5,3,1880,5000,1,0,0,average,1100,780,1997,1997,98106,47.5453,-122.363,1640,5000
12915,5.720159303,4,2,2260,7680,1,0,0,good,1130,1130,1947,1947,98177,47.7193,-122.361,1800,7680
12916,5.544068044,3,2.25,2010,4400,1.5,0,0,average,2010,0,1986,1986,98055,47.4735,-122.189,1720,4187
12917,5.971275849,4,2.5,3330,8897,2,0,0,average,3330,0,2001,2001,98074,47.6484,-122.08,3150,7515
12918,5.354108439,3,1,1520,7200,1,0,0,average,1030,490,1954,1954,98166,47.4527,-122.352,1530,7201
12919,6.096910013,5,3.5,3510,4798,2,0,0,average,2700,810,2008,2008,98105,47.669,-122.282,1460,1684
12920,5.631443769,3,1.75,1580,507038,1,0,2,good,1580,0,1985,1985,98022,47.2303,-121.936,2040,210394
12921,5.51842444,3,1.5,1460,5040,1,0,0,average,1100,360,1971,1971,98133,47.7112,-122.357,2330,7560
12922,5.731588765,3,1.5,1460,5040,1,0,0,average,1100,360,1971,1971,98133,47.7112,-122.357,2330,7560
12923,5.439332694,3,1.75,1650,7700,1,0,0,good,1650,0,1977,1977,98023,47.3155,-122.365,2020,7700
12924,5.770852012,4,2.5,2660,35010,2,0,2,average,2660,0,1993,1993,98045,47.4816,-121.714,2330,35448
12925,5.893206753,4,2.5,3510,24604,2,0,0,average,3510,0,1997,1997,98053,47.6772,-122.056,3530,26673
12926,5.759667845,4,2.5,2120,9603,2,0,0,average,2120,0,1985,1985,98027,47.5348,-122.053,1990,9611
12927,5.706717782,3,2.25,1780,9315,2,0,0,average,1780,0,1996,1996,98133,47.7484,-122.353,1780,8545
12928,5.462397998,4,2.5,2000,13300,1,0,0,good,1200,800,1968,1968,98001,47.353,-122.294,1800,9810
12929,5.484641445,3,1,1300,9000,1,0,0,average,1300,0,1956,1956,98133,47.7352,-122.337,1500,9600
12930,5.744292983,3,2,2180,4976,1.5,0,2,good,1680,500,1930,1930,98126,47.573,-122.38,1850,5000
12931,5.501059262,3,2,1790,8228,1,0,0,average,1390,400,1980,1980,98058,47.4658,-122.172,1880,8228
12932,5.633468456,3,2,1910,5040,1.5,0,0,average,1910,0,1971,1971,98074,47.6312,-122.061,1980,4275
12933,5.929418926,2,1.5,1800,4144,1,0,4,good,900,900,1962,1962,98116,47.5934,-122.39,2090,4173
12934,5.671172843,3,2.25,2620,10659,1,0,0,average,1660,960,1976,1976,98155,47.7643,-122.273,1820,12071
12935,5.514813295,2,2,1440,8425,1,0,0,good,1440,0,1942,1983,98168,47.4831,-122.296,1430,12037
12936,5.921686475,3,3,2790,12523,2,1,4,good,1600,1190,1977,1977,98198,47.3571,-122.324,2990,11476
12937,5.556302501,4,2.5,2340,13445,2,0,0,average,2340,0,1990,1990,98042,47.374,-122.125,2340,11188
12938,5.57054294,4,2.5,2070,8658,2,0,0,average,2070,0,1999,1999,98178,47.5072,-122.257,2010,7215
12939,5.656098202,3,1,2160,11484,1.5,0,0,good,2160,0,1968,1968,98034,47.7277,-122.185,2270,10080
12940,5.439332694,2,1.75,2090,11317,1,0,0,very_good,1090,1000,1931,1931,98188,47.4594,-122.279,1940,11317
12941,5.67669361,4,2.5,2040,7260,2,0,0,good,2040,0,1963,1963,98133,47.7399,-122.332,2040,7360
12942,5.491361694,4,2.75,1950,9720,1,0,0,average,1400,550,1986,1986,98031,47.3969,-122.205,2300,10530
12943,5.238046103,4,2,1200,8460,1,0,0,very_good,1200,0,1957,1957,98188,47.4413,-122.277,1350,8623
12944,5.496237545,5,3,2240,94960,1,0,0,average,2240,0,1985,1985,98045,47.481,-121.788,1780,43400
12945,5.537819095,3,2.5,1360,1489,2,0,0,average,1360,0,2007,2007,98126,47.549,-122.372,1360,1688
12946,5.639486489,3,1.5,1500,10200,1,0,0,average,1300,200,1955,1955,98177,47.7598,-122.359,1950,9500
12947,5.388278863,2,1.75,1300,14500,1,0,0,average,650,650,1939,1939,98168,47.4989,-122.329,1370,12986
12948,5.31386722,3,1.75,1140,9800,1,0,0,good,1140,0,1968,1968,98001,47.3063,-122.27,1370,9800
12949,5.949390007,4,2.5,2930,9158,2,0,0,average,2930,0,2005,2005,98052,47.7065,-122.13,3590,8065
12950,5.518448133,4,2.25,2140,8874,2,0,0,average,2140,0,1986,1986,98092,47.2654,-122.217,2140,8789
12951,5.397940009,3,1.75,1628,286355,1,0,0,average,1628,0,1996,1996,98092,47.2558,-122.122,1490,216344
12952,5.390935107,3,2,1990,203861,1,0,0,average,1990,0,1949,1949,98022,47.2507,-122.039,2760,217800
12953,5.643452676,3,1.75,1950,19747,1,0,0,average,1150,800,1979,1979,98072,47.7685,-122.162,2560,9674
12954,5.596597096,4,1.75,1910,8117,1,0,0,average,1460,450,1975,1975,98072,47.7344,-122.173,1810,8100
12955,5.484299839,3,1,820,5150,1,0,0,very_good,820,0,1918,1918,98118,47.5514,-122.284,1100,5150
12956,5.204119983,3,2.25,1470,8682,1,0,0,average,1160,310,1985,1985,98003,47.2729,-122.299,1670,8359
12957,5.42975228,3,2.25,1470,8682,1,0,0,average,1160,310,1985,1985,98003,47.2729,-122.299,1670,8359
12958,5.229169703,3,1,1060,10023,1,0,0,average,1060,0,1962,1962,98023,47.2869,-122.36,1060,10023
12959,5.839163683,4,2.75,3130,8920,2,0,0,average,3130,0,2014,2014,98155,47.7397,-122.316,1450,9183
12960,5.390157625,2,1.5,1260,9693,1,0,0,average,1260,0,1957,1957,98177,47.7775,-122.365,1800,9693
12961,5.537819095,4,2.75,2200,13498,2,0,0,average,2200,0,1987,1987,98023,47.3148,-122.35,2190,11850
12962,5.583198774,4,1.75,2580,19607,1,0,2,good,1290,1290,1958,1958,98056,47.5067,-122.197,1970,9569
12963,5.589391023,3,2.25,1350,944,2,0,0,average,1050,300,2007,2007,98144,47.5997,-122.312,1350,1245
12964,5.397940009,3,1.75,1350,8548,1,0,0,average,1350,0,1985,1985,98003,47.3179,-122.33,1660,8538
12965,5.658488381,3,1.75,2290,19000,1,0,0,good,1650,640,1973,1973,98042,47.3837,-122.158,2900,13034
12966,5.827369273,3,1,1220,8573,1,0,0,good,1220,0,1954,1954,98004,47.6088,-122.193,1390,8573
12967,5.740362689,4,1.5,2750,128502,1,0,0,fair,1500,1250,1958,1958,98055,47.4345,-122.198,1470,11514
12968,5.687528961,3,1.75,1430,12632,1,0,0,average,1430,0,1959,1959,98008,47.6371,-122.123,1750,10350
12969,5.464452287,4,2.5,2220,6233,2,0,0,average,2220,0,2001,2001,98059,47.4887,-122.15,2220,5352
12970,5.352182518,3,1,1490,15850,1,0,0,average,1490,0,1946,1946,98133,47.7411,-122.347,1950,13228
12971,5.715961583,5,3.5,2440,10200,2,0,0,good,2440,0,1974,1974,98075,47.5814,-122.003,2000,10568
12972,5.397940009,3,2.5,2070,8400,2,0,0,good,2070,0,1990,1990,98002,47.3099,-122.206,2070,9239
12973,5.788839806,3,1,1500,2400,1.5,0,0,very_good,1500,0,1900,1900,98119,47.6333,-122.362,1780,3600
12974,5.777789187,4,2.25,2020,10260,2,0,0,good,2020,0,1984,1984,98052,47.6801,-122.114,2020,10311
12975,5.795880017,4,1.5,2190,13660,1,0,3,average,2190,0,1952,1952,98177,47.7658,-122.37,2520,20500
12976,5.395326393,2,1,780,10064,1,0,0,good,780,0,1958,1958,98168,47.4913,-122.318,1090,14750
12977,5.672051654,5,2,1220,4200,1,0,0,good,1090,130,1921,1921,98105,47.6677,-122.321,1790,4200
12978,5.720159303,3,1.5,1840,10956,1,0,0,good,1840,0,1970,1970,98033,47.6746,-122.164,1680,10950
12979,5.896250562,2,2.5,2390,6928,2,0,3,good,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852
12980,5.685741739,4,2.5,3710,15935,1,0,0,average,2130,1580,2005,2005,98001,47.3528,-122.267,3674,17913
12981,5.491361694,2,1,750,5379,1,0,0,average,750,0,1919,1919,98118,47.5324,-122.272,1030,5511
12982,5.447158031,5,2,2110,7919,1,0,0,average,1110,1000,1966,1966,98118,47.5164,-122.267,1590,5250
12983,5.301029996,4,1,1020,42966,1.5,0,0,good,1020,0,1922,1922,98072,47.7617,-122.11,2250,37680
12984,5.69019608,3,2.5,3080,7363,2,0,0,average,3080,0,2006,2006,98055,47.4473,-122.205,2860,5273
12985,5.164352856,3,1,900,4770,1,0,0,average,900,0,1969,2009,98023,47.3038,-122.362,900,3480
12986,5.698970004,5,3,3720,25474,2,0,4,average,2090,1630,1986,1986,98001,47.3296,-122.256,1870,14547
12987,5.384711743,3,1,940,7380,1,0,0,average,940,0,1959,1959,98058,47.4516,-122.175,1210,8095
12988,5.511816541,3,1,1040,7288,1,0,0,average,1040,0,1959,1959,98125,47.7287,-122.311,1160,7287
12989,5.364550995,2,1,1000,7615,1,0,0,good,1000,0,1943,1943,98056,47.49,-122.191,1060,8000
12990,5.477121255,3,2.5,2080,9827,2,0,0,average,2080,0,1989,1989,98023,47.3058,-122.394,2660,9861
12991,5.736396502,4,2.5,2500,50595,2,0,0,average,2500,0,1997,1997,98045,47.4736,-121.731,2765,33720
12992,5.544068044,3,1,1050,8583,1,0,0,very_good,1050,0,1955,1955,98133,47.7451,-122.339,1460,7351
12993,5.669409867,3,1.75,1620,8645,1,0,0,average,1190,430,1973,1973,98052,47.6651,-122.151,2010,8645
12994,5.255272505,3,1,1610,8500,1.5,0,0,average,1610,0,1959,1959,98032,47.3717,-122.297,1070,8750
12995,5.874481818,4,1.5,2130,5000,2,0,0,good,2130,0,1920,1920,98144,47.5828,-122.291,2560,5000
