TD,Ticker,Date,Close_Price,Volume,Year,TY
1707,AMZN,2011-05-11,204.3800049,4809000,2011,7
1712,AMZN,2011-05-12,206.0700073,4800000,2011,7
1717,AMZN,2011-05-13,202.5599976,4123700,2011,7
1722,AMZN,2011-05-16,192.5099945,9386400,2011,7
1727,AMZN,2011-05-17,194.8099976,7073300,2011,7
1732,AMZN,2011-05-18,197.0899963,4955800,2011,7
1737,AMZN,2011-05-19,198.8000031,3701200,2011,7
1742,AMZN,2011-05-20,198.6499939,3381000,2011,7
1747,AMZN,2011-05-23,196.2200012,4200000,2011,7
1752,AMZN,2011-05-24,193.2700043,2972700,2011,7
1757,AMZN,2011-05-25,192.2599945,4661300,2011,7
1762,AMZN,2011-05-26,195.0,4075200,2011,7
1767,AMZN,2011-05-27,194.1300049,2352600,2011,7
1772,AMZN,2011-05-31,196.6900024,3409000,2011,7
1777,AMZN,2011-06-01,192.3999939,3445200,2011,7
1782,AMZN,2011-06-02,193.6499939,3044900,2011,7
1787,AMZN,2011-06-03,188.3200073,4974500,2011,7
1792,AMZN,2011-06-06,185.6900024,3716000,2011,7
1797,AMZN,2011-06-07,187.5500031,4866500,2011,7
1802,AMZN,2011-06-08,188.0500031,3716600,2011,7
1807,AMZN,2011-06-09,189.6799927,4187300,2011,7
1812,AMZN,2011-06-10,186.5299988,3760400,2011,7
1817,AMZN,2011-06-13,186.2899933,3868900,2011,7
1822,AMZN,2011-06-14,189.9600067,3960300,2011,7
1827,AMZN,2011-06-15,185.9799957,6317700,2011,7
1832,AMZN,2011-06-16,183.6499939,6032100,2011,7
1837,AMZN,2011-06-17,186.3699951,6322200,2011,7
1842,AMZN,2011-06-20,187.7200012,2831700,2011,7
1847,AMZN,2011-06-21,194.2299957,4182600,2011,7
1852,AMZN,2011-06-22,191.6300049,3129700,2011,7
1857,AMZN,2011-06-23,194.1600037,4609600,2011,7
1862,AMZN,2011-06-24,192.5500031,3614500,2011,7
1867,AMZN,2011-06-27,201.25,6100700,2011,7
1872,AMZN,2011-06-28,202.3500061,3825300,2011,7
1877,AMZN,2011-06-29,204.1799927,4608900,2011,7
1882,AMZN,2011-06-30,204.4900055,4448100,2011,7
1887,AMZN,2011-07-01,209.4900055,4008700,2011,7
1892,AMZN,2011-07-05,213.1900024,3585200,2011,7
1897,AMZN,2011-07-06,214.1900024,2607600,2011,7
1902,AMZN,2011-07-07,216.7400055,3144900,2011,7
1907,AMZN,2011-07-08,218.2799988,3707900,2011,7
1912,AMZN,2011-07-11,212.5500031,4033700,2011,7
1917,AMZN,2011-07-12,211.2299957,3985700,2011,7
1922,AMZN,2011-07-13,213.5,4229900,2011,7
1927,AMZN,2011-07-14,210.3800049,3902500,2011,7
1932,AMZN,2011-07-15,212.8699951,4072600,2011,7
1937,AMZN,2011-07-18,211.5299988,2898100,2011,7
1942,AMZN,2011-07-19,218.0599976,4437200,2011,7
1947,AMZN,2011-07-20,215.5500031,3372900,2011,7
1952,AMZN,2011-07-21,213.2100067,4545300,2011,7
1957,AMZN,2011-07-22,216.5200043,3591700,2011,7
1962,AMZN,2011-07-25,213.4900055,3342800,2011,7
1967,AMZN,2011-07-26,214.1799927,9863600,2011,7
1972,AMZN,2011-07-27,222.5200043,12955600,2011,7
1977,AMZN,2011-07-28,223.8999939,5354900,2011,7
1982,AMZN,2011-07-29,222.5200043,5167700,2011,7
1987,AMZN,2011-08-01,221.3200073,5789300,2011,7
1992,AMZN,2011-08-02,211.6999969,6586700,2011,7
1997,AMZN,2011-08-03,209.9600067,8197100,2011,7
2002,AMZN,2011-08-04,201.4799957,6579500,2011,7
2007,AMZN,2011-08-05,202.6999969,10024000,2011,7
2012,AMZN,2011-08-08,193.6999969,10427500,2011,7
2017,AMZN,2011-08-09,205.0899963,10491200,2011,7
2022,AMZN,2011-08-10,194.1300049,8757600,2011,7
2027,AMZN,2011-08-11,198.3600006,7401900,2011,7
2032,AMZN,2011-08-12,202.3000031,5620400,2011,7
2037,AMZN,2011-08-15,202.9499969,4785900,2011,7
2042,AMZN,2011-08-16,197.6799927,5205900,2011,7
2047,AMZN,2011-08-17,195.9299927,3991100,2011,7
2052,AMZN,2011-08-18,182.5200043,8275200,2011,7
2057,AMZN,2011-08-19,178.9299927,7244200,2011,7
2062,AMZN,2011-08-22,177.5399933,5313700,2011,7
2067,AMZN,2011-08-23,193.5500031,7351600,2011,7
2072,AMZN,2011-08-24,193.7299957,6248700,2011,7
2077,AMZN,2011-08-25,192.0299988,3760800,2011,7
2082,AMZN,2011-08-26,199.2700043,5310700,2011,7
2087,AMZN,2011-08-29,206.5299988,4511000,2011,7
2092,AMZN,2011-08-30,210.9199982,5915700,2011,7
2097,AMZN,2011-08-31,215.2299957,7405000,2011,7
2102,AMZN,2011-09-01,212.5399933,5275300,2011,7
2107,AMZN,2011-09-02,210.0,4232000,2011,7
2112,AMZN,2011-09-06,216.1799927,6216200,2011,7
2117,AMZN,2011-09-07,219.8999939,5295800,2011,7
2122,AMZN,2011-09-08,217.2599945,4397900,2011,7
2127,AMZN,2011-09-09,211.3899994,4574300,2011,7
2132,AMZN,2011-09-12,216.5599976,5342100,2011,7
2137,AMZN,2011-09-13,219.5299988,4835900,2011,7
2142,AMZN,2011-09-14,222.5700073,5881700,2011,7
2147,AMZN,2011-09-15,226.7799988,5608800,2011,7
2152,AMZN,2011-09-16,239.3000031,11753000,2011,7
2157,AMZN,2011-09-19,241.6900024,8223300,2011,7
2162,AMZN,2011-09-20,233.25,7385500,2011,7
2167,AMZN,2011-09-21,231.8699951,5881500,2011,7
2172,AMZN,2011-09-22,223.2299957,8254600,2011,7
2177,AMZN,2011-09-23,223.6100006,6468100,2011,7
2182,AMZN,2011-09-26,229.8500061,5794100,2011,7
2187,AMZN,2011-09-27,224.2100067,7837500,2011,7
2192,AMZN,2011-09-28,229.7100067,14436900,2011,7
2197,AMZN,2011-09-29,222.4400024,9378500,2011,7
2202,AMZN,2011-09-30,216.2299957,6550300,2011,7
2207,AMZN,2011-10-03,211.9799957,6624400,2011,7
2212,AMZN,2011-10-04,212.5,8711600,2011,7
2217,AMZN,2011-10-05,219.5,6508200,2011,7
2222,AMZN,2011-10-06,221.5099945,6849300,2011,7
2227,AMZN,2011-10-07,224.7400055,6784300,2011,7
2232,AMZN,2011-10-10,231.3200073,5143100,2011,7
2237,AMZN,2011-10-11,235.4799957,5003700,2011,7
2242,AMZN,2011-10-12,236.8099976,6510800,2011,7
2247,AMZN,2011-10-13,236.1499939,4833500,2011,7
2252,AMZN,2011-10-14,246.7100067,5923700,2011,7
2257,AMZN,2011-10-17,242.3300018,4779000,2011,7
2262,AMZN,2011-10-18,243.8800049,4609700,2011,7
2267,AMZN,2011-10-19,231.5299988,6715100,2011,7
2272,AMZN,2011-10-20,233.6100006,4524900,2011,7
2277,AMZN,2011-10-21,234.7799988,4572500,2011,7
2282,AMZN,2011-10-24,237.6100006,4975800,2011,7
2287,AMZN,2011-10-25,227.1499939,14012600,2011,7
2292,AMZN,2011-10-26,198.3999939,24134200,2011,7
2297,AMZN,2011-10-27,206.7799988,10774300,2011,7
2302,AMZN,2011-10-28,217.3200073,9880400,2011,7
2307,AMZN,2011-10-31,213.5099945,7343300,2011,7
2312,AMZN,2011-11-01,212.1000061,8511800,2011,7
2317,AMZN,2011-11-02,215.6199951,6122000,2011,7
2322,AMZN,2011-11-03,218.2899933,5315000,2011,7
2327,AMZN,2011-11-04,216.4799957,4065800,2011,7
2332,AMZN,2011-11-07,217.0,3860000,2011,7
2337,AMZN,2011-11-08,217.9900055,3914500,2011,7
2342,AMZN,2011-11-09,211.2200012,4680600,2011,7
2347,AMZN,2011-11-10,210.7899933,5044600,2011,7
2352,AMZN,2011-11-11,217.3899994,5163100,2011,7
2357,AMZN,2011-11-14,218.9299927,6522200,2011,7
2362,AMZN,2011-11-15,217.8300018,5739000,2011,7
2367,AMZN,2011-11-16,211.9900055,5509400,2011,7
2372,AMZN,2011-11-17,204.5200043,7983100,2011,7
2377,AMZN,2011-11-18,197.1399994,8437500,2011,7
2382,AMZN,2011-11-21,189.25,11321200,2011,7
2387,AMZN,2011-11-22,192.3399963,9915600,2011,7
2392,AMZN,2011-11-23,188.9900055,8011300,2011,7
2397,AMZN,2011-11-25,182.3999939,4972000,2011,7
2402,AMZN,2011-11-28,194.1499939,7207300,2011,7
2407,AMZN,2011-11-29,188.3899994,6575100,2011,7
2412,AMZN,2011-11-30,192.2899933,7717000,2011,7
2417,AMZN,2011-12-01,197.1300049,7327700,2011,7
2422,AMZN,2011-12-02,196.0299988,7526200,2011,7
2427,AMZN,2011-12-05,196.2400055,5922100,2011,7
2432,AMZN,2011-12-06,191.9900055,5202000,2011,7
2437,AMZN,2011-12-07,195.3200073,6427300,2011,7
2442,AMZN,2011-12-08,190.4799957,4361100,2011,7
2447,AMZN,2011-12-09,193.0299988,5158800,2011,7
2452,AMZN,2011-12-12,189.5200043,4343200,2011,7
2457,AMZN,2011-12-13,180.5099945,9297300,2011,7
2462,AMZN,2011-12-14,180.2100067,11614200,2011,7
2467,AMZN,2011-12-15,181.2599945,7259900,2011,7
2472,AMZN,2011-12-16,181.2599945,6664100,2011,7
2477,AMZN,2011-12-19,179.3300018,4533600,2011,7
2482,AMZN,2011-12-20,182.5200043,4600100,2011,7
2487,AMZN,2011-12-21,174.3500061,8066700,2011,7
2492,AMZN,2011-12-22,179.0299988,4694900,2011,7
2497,AMZN,2011-12-23,177.2799988,3496500,2011,7
2502,AMZN,2011-12-27,176.2700043,2950900,2011,7
2507,AMZN,2011-12-28,173.8899994,3659500,2011,7
2512,AMZN,2011-12-29,173.8600006,8209300,2011,7
2517,AMZN,2011-12-30,173.1000061,4279800,2011,7
2522,AMZN,2012-01-03,179.0299988,5110800,2012,12
2527,AMZN,2012-01-04,177.5099945,4205200,2012,12
2532,AMZN,2012-01-05,177.6100006,3809100,2012,12
2537,AMZN,2012-01-06,182.6100006,7008400,2012,12
2542,AMZN,2012-01-09,178.5599976,5056900,2012,12
2547,AMZN,2012-01-10,179.3399963,3985800,2012,12
2552,AMZN,2012-01-11,178.8999939,3102700,2012,12
2557,AMZN,2012-01-12,175.9299927,5385800,2012,12
2562,AMZN,2012-01-13,178.4199982,4753500,2012,12
2567,AMZN,2012-01-17,181.6600037,5644500,2012,12
2572,AMZN,2012-01-18,189.4400024,7473500,2012,12
2577,AMZN,2012-01-19,194.4499969,7096000,2012,12
2582,AMZN,2012-01-20,190.9299927,5610300,2012,12
2587,AMZN,2012-01-23,186.0899963,4585300,2012,12
2592,AMZN,2012-01-24,187.0,4673800,2012,12
2597,AMZN,2012-01-25,187.8000031,4306400,2012,12
2602,AMZN,2012-01-26,193.3200073,5873600,2012,12
2607,AMZN,2012-01-27,195.3699951,4659000,2012,12
2612,AMZN,2012-01-30,192.1499939,5424100,2012,12
2617,AMZN,2012-01-31,194.4400024,12772200,2012,12
2622,AMZN,2012-02-01,179.4600067,21336600,2012,12
2627,AMZN,2012-02-02,181.7200012,8736300,2012,12
2632,AMZN,2012-02-03,187.6799927,8120500,2012,12
2637,AMZN,2012-02-06,183.1399994,5310000,2012,12
2642,AMZN,2012-02-07,184.1900024,5103900,2012,12
2647,AMZN,2012-02-08,185.4799957,5476600,2012,12
2652,AMZN,2012-02-09,184.9799957,7189200,2012,12
2657,AMZN,2012-02-10,185.5399933,5797100,2012,12
2662,AMZN,2012-02-13,191.5899963,6071400,2012,12
2667,AMZN,2012-02-14,191.3000031,9527100,2012,12
2672,AMZN,2012-02-15,184.4700012,7794400,2012,12
2677,AMZN,2012-02-16,179.9299927,12563800,2012,12
2682,AMZN,2012-02-17,182.5,7418100,2012,12
2687,AMZN,2012-02-21,182.2599945,6756500,2012,12
2692,AMZN,2012-02-22,180.5800018,5785400,2012,12
2697,AMZN,2012-02-23,178.8899994,5153800,2012,12
2702,AMZN,2012-02-24,179.1300049,3668700,2012,12
2707,AMZN,2012-02-27,178.5299988,3706200,2012,12
2712,AMZN,2012-02-28,183.8000031,5764500,2012,12
2717,AMZN,2012-02-29,179.6900024,5300300,2012,12
2722,AMZN,2012-03-01,180.0399933,4936000,2012,12
2727,AMZN,2012-03-02,179.3000031,3657800,2012,12
2732,AMZN,2012-03-05,180.2599945,4682700,2012,12
2737,AMZN,2012-03-06,181.0899963,5612200,2012,12
2742,AMZN,2012-03-07,183.7700043,4951500,2012,12
2747,AMZN,2012-03-08,187.6399994,4221500,2012,12
2752,AMZN,2012-03-09,184.3200073,4510600,2012,12
2757,AMZN,2012-03-12,183.3899994,2587600,2012,12
2762,AMZN,2012-03-13,184.5899963,4405800,2012,12
2767,AMZN,2012-03-14,182.2599945,3699700,2012,12
2772,AMZN,2012-03-15,184.4299927,4160100,2012,12
2777,AMZN,2012-03-16,185.0500031,4934000,2012,12
2782,AMZN,2012-03-19,185.5200043,3903400,2012,12
2787,AMZN,2012-03-20,192.3300018,9165400,2012,12
2792,AMZN,2012-03-21,191.7299957,4214400,2012,12
2797,AMZN,2012-03-22,192.3999939,3739600,2012,12
2802,AMZN,2012-03-23,195.0399933,5984000,2012,12
2807,AMZN,2012-03-26,202.8699951,7613700,2012,12
2812,AMZN,2012-03-27,205.4400024,9600800,2012,12
2817,AMZN,2012-03-28,201.1600037,6245000,2012,12
2822,AMZN,2012-03-29,204.6100006,5711200,2012,12
2827,AMZN,2012-03-30,202.5099945,4438100,2012,12
2832,AMZN,2012-04-02,198.0500031,6430300,2012,12
2837,AMZN,2012-04-03,199.6600037,5000700,2012,12
2842,AMZN,2012-04-04,193.9900055,5456900,2012,12
2847,AMZN,2012-04-05,194.3899994,3217500,2012,12
2852,AMZN,2012-04-09,191.8699951,3135900,2012,12
2857,AMZN,2012-04-10,186.9799957,4455000,2012,12
2862,AMZN,2012-04-11,187.9700012,4337800,2012,12
2867,AMZN,2012-04-12,190.6900024,4027900,2012,12
2872,AMZN,2012-04-13,188.4600067,3431800,2012,12
2877,AMZN,2012-04-16,185.5,4044300,2012,12
2882,AMZN,2012-04-17,188.3899994,2829200,2012,12
2887,AMZN,2012-04-18,191.0700073,4001900,2012,12
2892,AMZN,2012-04-19,191.1000061,4002400,2012,12
2897,AMZN,2012-04-20,189.9799957,3243600,2012,12
2902,AMZN,2012-04-23,188.2400055,3481000,2012,12
2907,AMZN,2012-04-24,190.3300018,3376300,2012,12
2912,AMZN,2012-04-25,194.4199982,3955100,2012,12
2917,AMZN,2012-04-26,195.9900055,10234000,2012,12
2922,AMZN,2012-04-27,226.8500061,22116900,2012,12
2927,AMZN,2012-04-30,231.8999939,9756900,2012,12
2932,AMZN,2012-05-01,230.0399933,6754900,2012,12
2937,AMZN,2012-05-02,230.25,4593400,2012,12
2942,AMZN,2012-05-03,229.4499969,4055500,2012,12
2947,AMZN,2012-05-04,223.9900055,4585200,2012,12
2952,AMZN,2012-05-07,225.1600037,3314300,2012,12
2957,AMZN,2012-05-08,223.8999939,4522400,2012,12
2962,AMZN,2012-05-09,222.9799957,3712000,2012,12
2967,AMZN,2012-05-10,226.6900024,4648400,2012,12
2972,AMZN,2012-05-11,227.6799927,4193600,2012,12
2977,AMZN,2012-05-14,222.9299927,3096600,2012,12
2982,AMZN,2012-05-15,224.3899994,5713700,2012,12
2987,AMZN,2012-05-16,224.0599976,5261800,2012,12
2992,AMZN,2012-05-17,218.3600006,4505500,2012,12
2997,AMZN,2012-05-18,213.8500061,5231700,2012,12
3002,AMZN,2012-05-21,218.1100006,3579800,2012,12
3007,AMZN,2012-05-22,215.3300018,3733100,2012,12
3012,AMZN,2012-05-23,217.2799988,4243800,2012,12
3017,AMZN,2012-05-24,215.2400055,3141100,2012,12
3022,AMZN,2012-05-25,212.8899994,2171400,2012,12
3027,AMZN,2012-05-29,214.75,2693900,2012,12
3032,AMZN,2012-05-30,209.2299957,4078200,2012,12
3037,AMZN,2012-05-31,212.9100037,4944000,2012,12
3042,AMZN,2012-06-01,208.2200012,3951500,2012,12
3047,AMZN,2012-06-04,214.5700073,4299600,2012,12
3052,AMZN,2012-06-05,213.2100067,3543900,2012,12
3057,AMZN,2012-06-06,217.6399994,2710100,2012,12
3062,AMZN,2012-06-07,218.8000031,3503900,2012,12
3067,AMZN,2012-06-08,218.4799957,2877000,2012,12
3072,AMZN,2012-06-11,216.5,3749100,2012,12
3077,AMZN,2012-06-12,216.4199982,2833300,2012,12
3082,AMZN,2012-06-13,214.7299957,2325200,2012,12
3087,AMZN,2012-06-14,214.4499969,3060900,2012,12
3092,AMZN,2012-06-15,218.3500061,3785200,2012,12
3097,AMZN,2012-06-18,222.6600037,3369600,2012,12
3102,AMZN,2012-06-19,224.0299988,2716600,2012,12
3107,AMZN,2012-06-20,223.0200043,2444400,2012,12
3112,AMZN,2012-06-21,220.5700073,2843000,2012,12
3117,AMZN,2012-06-22,222.1600037,2187500,2012,12
3122,AMZN,2012-06-25,220.0700073,2382300,2012,12
3127,AMZN,2012-06-26,225.6100006,3754100,2012,12
3132,AMZN,2012-06-27,225.6199951,2799200,2012,12
3137,AMZN,2012-06-28,221.3099976,2994800,2012,12
3142,AMZN,2012-06-29,228.3500061,3614400,2012,12
3147,AMZN,2012-07-02,229.3200073,2330700,2012,12
3152,AMZN,2012-07-03,229.5299988,1331700,2012,12
3157,AMZN,2012-07-05,227.0599976,2682300,2012,12
3162,AMZN,2012-07-06,225.0500031,3203200,2012,12
3167,AMZN,2012-07-09,225.0500031,1922000,2012,12
3172,AMZN,2012-07-10,219.5,2982100,2012,12
3177,AMZN,2012-07-11,218.3699951,2734700,2012,12
3182,AMZN,2012-07-12,215.3600006,2616200,2012,12
3187,AMZN,2012-07-13,218.3899994,2221900,2012,12
3192,AMZN,2012-07-16,216.0099945,2004200,2012,12
3197,AMZN,2012-07-17,216.9299927,1987000,2012,12
3202,AMZN,2012-07-18,217.4700012,2093000,2012,12
3207,AMZN,2012-07-19,226.1699982,5449400,2012,12
3212,AMZN,2012-07-20,228.2899933,4170000,2012,12
3217,AMZN,2012-07-23,226.0099945,5515100,2012,12
3222,AMZN,2012-07-24,223.0399933,5008700,2012,12
3227,AMZN,2012-07-25,217.0500031,3646700,2012,12
3232,AMZN,2012-07-26,220.0099945,6937400,2012,12
3237,AMZN,2012-07-27,237.3200073,11313900,2012,12
3242,AMZN,2012-07-30,236.0899963,3736400,2012,12
3247,AMZN,2012-07-31,233.3000031,3453600,2012,12
3252,AMZN,2012-08-01,232.0899963,2543800,2012,12
3257,AMZN,2012-08-02,230.8099976,3048100,2012,12
3262,AMZN,2012-08-03,234.9700012,2825300,2012,12
3267,AMZN,2012-08-06,233.9900055,1843700,2012,12
3272,AMZN,2012-08-07,236.5599976,2058300,2012,12
3277,AMZN,2012-08-08,234.3800049,1534300,2012,12
3282,AMZN,2012-08-09,234.0599976,1548100,2012,12
3287,AMZN,2012-08-10,232.75,1852500,2012,12
3292,AMZN,2012-08-13,232.4400024,1997300,2012,12
3297,AMZN,2012-08-14,233.1900024,2751000,2012,12
3302,AMZN,2012-08-15,237.4199982,3264700,2012,12
3307,AMZN,2012-08-16,241.5500031,4312100,2012,12
3312,AMZN,2012-08-17,241.1699982,3085800,2012,12
3317,AMZN,2012-08-20,240.3500061,1889900,2012,12
3322,AMZN,2012-08-21,239.4499969,2571500,2012,12
3327,AMZN,2012-08-22,243.1000061,2473700,2012,12
3332,AMZN,2012-08-23,241.1999969,2453900,2012,12
3337,AMZN,2012-08-24,245.7400055,3698800,2012,12
3342,AMZN,2012-08-27,243.9199982,2929700,2012,12
3347,AMZN,2012-08-28,246.1100006,2742300,2012,12
3352,AMZN,2012-08-29,247.1199951,1772600,2012,12
3357,AMZN,2012-08-30,246.2200012,3647500,2012,12
3362,AMZN,2012-08-31,248.2700043,3347500,2012,12
3367,AMZN,2012-09-04,247.8800049,3950800,2012,12
3372,AMZN,2012-09-05,246.2200012,2652600,2012,12
3377,AMZN,2012-09-06,251.3800049,5361400,2012,12
3382,AMZN,2012-09-07,259.1400146,5029500,2012,12
3387,AMZN,2012-09-10,257.0899963,2567200,2012,12
3392,AMZN,2012-09-11,255.6699982,2524800,2012,12
3397,AMZN,2012-09-12,255.6300049,2273200,2012,12
3402,AMZN,2012-09-13,260.2399902,3525600,2012,12
3407,AMZN,2012-09-14,261.269989,3666200,2012,12
3412,AMZN,2012-09-17,258.0,2306300,2012,12
3417,AMZN,2012-09-18,258.75,2215000,2012,12
3422,AMZN,2012-09-19,261.6799927,2636800,2012,12
3427,AMZN,2012-09-20,260.8099976,2913600,2012,12
3432,AMZN,2012-09-21,257.4700012,6059300,2012,12
3437,AMZN,2012-09-24,254.8000031,2707900,2012,12
3442,AMZN,2012-09-25,252.4600067,4405800,2012,12
3447,AMZN,2012-09-26,249.6699982,2920500,2012,12
3452,AMZN,2012-09-27,256.5899963,3397400,2012,12
3457,AMZN,2012-09-28,254.3200073,2456600,2012,12
3462,AMZN,2012-10-01,252.0099945,2581200,2012,12
3467,AMZN,2012-10-02,250.6000061,2195800,2012,12
3472,AMZN,2012-10-03,255.9199982,2745600,2012,12
3477,AMZN,2012-10-04,260.4700012,2700400,2012,12
3482,AMZN,2012-10-05,258.5100098,2806500,2012,12
3487,AMZN,2012-10-08,259.0599976,1762300,2012,12
3492,AMZN,2012-10-09,250.9600067,3494800,2012,12
3497,AMZN,2012-10-10,244.9900055,3948300,2012,12
3502,AMZN,2012-10-11,244.2200012,3447300,2012,12
3507,AMZN,2012-10-12,242.3600006,2203200,2012,12
3512,AMZN,2012-10-15,244.1799927,2959800,2012,12
3517,AMZN,2012-10-16,243.9400024,2204100,2012,12
3522,AMZN,2012-10-17,247.4900055,3302700,2012,12
3527,AMZN,2012-10-18,244.8500061,5305300,2012,12
3532,AMZN,2012-10-19,240.0,4395300,2012,12
3537,AMZN,2012-10-22,233.7799988,4500000,2012,12
3542,AMZN,2012-10-23,234.3099976,4430800,2012,12
3547,AMZN,2012-10-24,228.4900055,3678700,2012,12
3552,AMZN,2012-10-25,222.9199982,6741300,2012,12
3557,AMZN,2012-10-26,238.2400055,11367500,2012,12
3562,AMZN,2012-10-31,232.8899994,4797600,2012,12
3567,AMZN,2012-11-01,232.1399994,3905100,2012,12
3572,AMZN,2012-11-02,232.4199982,3374700,2012,12
3577,AMZN,2012-11-05,234.3300018,1846100,2012,12
3582,AMZN,2012-11-06,237.5599976,2661300,2012,12
3587,AMZN,2012-11-07,232.0599976,3624200,2012,12
3592,AMZN,2012-11-08,227.3500061,2982400,2012,12
3597,AMZN,2012-11-09,226.3099976,3092500,2012,12
3602,AMZN,2012-11-12,226.4700012,2128800,2012,12
3607,AMZN,2012-11-13,226.6000061,2629800,2012,12
3612,AMZN,2012-11-14,222.9499969,3034100,2012,12
3617,AMZN,2012-11-15,220.6000061,3404700,2012,12
3622,AMZN,2012-11-16,225.2299957,4352800,2012,12
3627,AMZN,2012-11-19,229.7100067,3591200,2012,12
3632,AMZN,2012-11-20,233.7799988,2771700,2012,12
3637,AMZN,2012-11-21,238.0299988,2959300,2012,12
3642,AMZN,2012-11-23,239.8800049,1776800,2012,12
3647,AMZN,2012-11-26,243.6199951,4178300,2012,12
3652,AMZN,2012-11-27,243.3999939,3048500,2012,12
3657,AMZN,2012-11-28,247.1100006,2743400,2012,12
3662,AMZN,2012-11-29,251.2700043,5310500,2012,12
3667,AMZN,2012-11-30,252.0500031,3797400,2012,12
3672,AMZN,2012-12-03,250.3300018,2990600,2012,12
3677,AMZN,2012-12-04,252.4900055,3114700,2012,12
3682,AMZN,2012-12-05,253.9600067,2852200,2012,12
3687,AMZN,2012-12-06,253.3699951,3557900,2012,12
3692,AMZN,2012-12-07,253.2700043,2170300,2012,12
3697,AMZN,2012-12-10,247.7700043,3503800,2012,12
3702,AMZN,2012-12-11,250.6900024,4185200,2012,12
3707,AMZN,2012-12-12,251.7599945,2628100,2012,12
3712,AMZN,2012-12-13,251.25,2460200,2012,12
3717,AMZN,2012-12-14,249.1900024,2526900,2012,12
3722,AMZN,2012-12-17,253.8600006,2277000,2012,12
3727,AMZN,2012-12-18,260.3999939,4961000,2012,12
3732,AMZN,2012-12-19,257.9899902,2300000,2012,12
3737,AMZN,2012-12-20,261.5,2584600,2012,12
3742,AMZN,2012-12-21,256.9200134,4704600,2012,12
3747,AMZN,2012-12-24,258.6199951,984400,2012,12
3752,AMZN,2012-12-26,248.6300049,4152700,2012,12
3757,AMZN,2012-12-27,248.3099976,3639300,2012,12
3762,AMZN,2012-12-28,245.1799927,1858700,2012,12
3,IBM,2010-01-04,92.16388702,6155300,2010,3
8,IBM,2010-01-05,91.05054474,6841400,2010,3
13,IBM,2010-01-06,90.45907593,5605300,2010,3
18,IBM,2010-01-07,90.14592743,5840600,2010,3
23,IBM,2010-01-08,91.05054474,4197200,2010,3
28,IBM,2010-01-11,90.09722137,5730400,2010,3
33,IBM,2010-01-12,90.81396484,8081500,2010,3
38,IBM,2010-01-13,90.61912537,6455400,2010,3
43,IBM,2010-01-14,92.06649017,7111800,2010,3
48,IBM,2010-01-15,91.69766235,8494400,2010,3
53,IBM,2010-01-19,93.33984375,13916200,2010,3
58,IBM,2010-01-20,90.63304901,15197500,2010,3
63,IBM,2010-01-21,89.76324463,9608600,2010,3
68,IBM,2010-01-22,87.32782745,10088600,2010,3
73,IBM,2010-01-25,87.75923157,5738500,2010,3
78,IBM,2010-01-26,87.50175476,7135300,2010,3
83,IBM,2010-01-27,87.90537262,8719200,2010,3
88,IBM,2010-01-28,86.1100769,9622200,2010,3
93,IBM,2010-01-29,85.16374207,11571200,2010,3
98,IBM,2010-02-01,86.75025177,7242900,2010,3
103,IBM,2010-02-02,87.34870148,5899900,2010,3
108,IBM,2010-02-03,87.43914795,4177100,2010,3
113,IBM,2010-02-04,85.58820343,9126900,2010,3
118,IBM,2010-02-05,85.9500351,8617000,2010,3
123,IBM,2010-02-08,85.18817902,5718500,2010,3
128,IBM,2010-02-09,86.11779785,6044500,2010,3
133,IBM,2010-02-10,85.83822632,5219100,2010,3
138,IBM,2010-02-11,86.48126221,5089000,2010,3
143,IBM,2010-02-12,86.66994476,8017700,2010,3
148,IBM,2010-02-16,87.52965546,6777300,2010,3
153,IBM,2010-02-17,88.29852295,5827400,2010,3
158,IBM,2010-02-18,89.33295441,5525900,2010,3
163,IBM,2010-02-19,88.89962006,6303100,2010,3
168,IBM,2010-02-22,88.66197968,3808100,2010,3
173,IBM,2010-02-23,88.38938141,4591900,2010,3
178,IBM,2010-02-24,89.17918396,4782000,2010,3
183,IBM,2010-02-25,88.81574249,5658700,2010,3
188,IBM,2010-02-26,88.87867737,4784200,2010,3
193,IBM,2010-03-01,89.86418152,4577700,2010,3
198,IBM,2010-03-02,89.06037903,6013300,2010,3
203,IBM,2010-03-03,88.68293762,6390000,2010,3
208,IBM,2010-03-04,88.57110596,6032300,2010,3
213,IBM,2010-03-05,88.94152832,6140200,2010,3
218,IBM,2010-03-08,88.35443115,6199300,2010,3
223,IBM,2010-03-09,87.7533493,7528800,2010,3
228,IBM,2010-03-10,87.80227661,6916200,2010,3
233,IBM,2010-03-11,89.18618011,7922200,2010,3
238,IBM,2010-03-12,89.42385864,5169500,2010,3
243,IBM,2010-03-15,89.34697723,4497700,2010,3
248,IBM,2010-03-16,89.93405914,6134900,2010,3
253,IBM,2010-03-17,89.29802704,6348400,2010,3
258,IBM,2010-03-18,89.73137665,4954400,2010,3
263,IBM,2010-03-19,89.26308441,10744300,2010,3
268,IBM,2010-03-22,89.4517746,5651900,2010,3
273,IBM,2010-03-23,90.4233551,5978500,2010,3
278,IBM,2010-03-24,89.8361969,6669300,2010,3
283,IBM,2010-03-25,90.3324585,7603200,2010,3
288,IBM,2010-03-26,90.34646606,5550800,2010,3
293,IBM,2010-03-29,89.87813568,4643000,2010,3
