Article_ID,Title,Author,Ticker,Date,Year,Content,TY,TD
404201,This is only a sample title.,Bret Kenwell,AAPL,2012-03-01,2012,This is only a sample content.,11,2721.0
404681,This is only a sample title.,Stock Croc,MSFT,2012-03-01,2012,This is only a sample content.,15,2725.0
404721,This is only a sample title.,TechCrunch,AAPL,2012-03-01,2012,This is only a sample content.,11,2721.0
404731,This is only a sample title.,Jim Van Meerten,KO,2012-03-01,2012,This is only a sample content.,14,2724.0
404901,This is only a sample title.,Dana Blankenhorn,IBM,2012-03-01,2012,This is only a sample content.,13,2723.0
404961,This is only a sample title.,Reel Ken,AAPL,2012-03-01,2012,This is only a sample content.,11,2721.0
404991,This is only a sample title.,Takeover Analyst,MSFT,2012-03-01,2012,This is only a sample content.,15,2725.0
405101,This is only a sample title.,Dana Blankenhorn,MSFT,2012-03-01,2012,This is only a sample content.,15,2725.0
405191,This is only a sample title.,Richard Bloch,AAPL,2012-03-01,2012,This is only a sample content.,11,2721.0
405411,This is only a sample title.,Kirk Lindstrom,AAPL,2012-03-01,2012,This is only a sample content.,11,2721.0
406061,This is only a sample title.,F.A.S.T. Graphs,MSFT,2012-03-01,2012,This is only a sample content.,15,2725.0
407651,This is only a sample title.,Richard Bloch,AAPL,2012-03-02,2012,This is only a sample content.,11,2726.0
408821,This is only a sample title.,Bachar Samawi,AAPL,2012-03-02,2012,This is only a sample content.,11,2726.0
408971,This is only a sample title.,Jacob Steinberg,KO,2012-03-02,2012,This is only a sample content.,14,2729.0
409071,This is only a sample title.,Regarded Solutions,AAPL,2012-03-02,2012,This is only a sample content.,11,2726.0
409771,This is only a sample title.,Gestalt Investor,AAPL,2012-03-04,2012,This is only a sample content.,11,
410311,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
410321,This is only a sample title.,Bill Maurer,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
410571,This is only a sample title.,Posts At Eventide,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
410591,This is only a sample title.,Paul Zimbardo,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
410661,This is only a sample title.,Michael Barton,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
410981,This is only a sample title.,Athanassios Kapralos,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
411351,This is only a sample title.,SteadyOptions,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
411521,This is only a sample title.,Marek Fuchs,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
411551,This is only a sample title.,Richard Bloch,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
411731,This is only a sample title.,Paulo Santos,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
411831,This is only a sample title.,Bachar Samawi,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
411901,This is only a sample title.,Richard Saintvilus,MSFT,2012-03-05,2012,This is only a sample content.,15,2735.0
411941,This is only a sample title.,Jaded Consumer,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
412351,This is only a sample title.,Tech Value Investor,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
412871,This is only a sample title.,Insider Monkey,AAPL,2012-03-05,2012,This is only a sample content.,11,2731.0
413361,This is only a sample title.,Greentech Media,IBM,2012-03-06,2012,This is only a sample content.,13,2738.0
413471,This is only a sample title.,Paulo Santos,AAPL,2012-03-06,2012,This is only a sample content.,11,2736.0
413491,This is only a sample title.,Mike Stallings,AAPL,2012-03-06,2012,This is only a sample content.,11,2736.0
413861,This is only a sample title.,Bachar Samawi,AAPL,2012-03-06,2012,This is only a sample content.,11,2736.0
414281,This is only a sample title.,Jaded Consumer,AAPL,2012-03-06,2012,This is only a sample content.,11,2736.0
414351,This is only a sample title.,Sammy Pollack,AAPL,2012-03-06,2012,This is only a sample content.,11,2736.0
414381,This is only a sample title.,Dana Blankenhorn,AAPL,2012-03-06,2012,This is only a sample content.,11,2736.0
416621,This is only a sample title.,Joel West,MSFT,2012-03-07,2012,This is only a sample content.,15,2745.0
416751,This is only a sample title.,Regarded Solutions,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
417061,This is only a sample title.,portfoliV,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
417311,This is only a sample title.,Jun Yan,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
417381,This is only a sample title.,ValueMax,MSFT,2012-03-07,2012,This is only a sample content.,15,2745.0
417551,This is only a sample title.,Bret Jensen,MSFT,2012-03-07,2012,This is only a sample content.,15,2745.0
417851,This is only a sample title.,The Ethical Investor,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
418061,This is only a sample title.,Dana Blankenhorn,AMZN,2012-03-07,2012,This is only a sample content.,12,2742.0
418171,This is only a sample title.,Siddharth Dalal,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
418201,This is only a sample title.,Dana Blankenhorn,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
418251,This is only a sample title.,Kurt Shrout,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
418441,This is only a sample title.,Peter Zimmerman,AMZN,2012-03-07,2012,This is only a sample content.,12,2742.0
418501,This is only a sample title.,TechCrunch,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
418561,This is only a sample title.,TechCrunch,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
418661,This is only a sample title.,Tech Value Investor,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
418951,This is only a sample title.,TechCrunch,AAPL,2012-03-07,2012,This is only a sample content.,11,2741.0
419421,This is only a sample title.,TechCrunch,AAPL,2012-03-08,2012,This is only a sample content.,11,2746.0
420521,This is only a sample title.,Erick McKitterick,AAPL,2012-03-08,2012,This is only a sample content.,11,2746.0
420671,This is only a sample title.,Richard Bloch,IBM,2012-03-08,2012,This is only a sample content.,13,2748.0
420681,This is only a sample title.,TechCrunch,AAPL,2012-03-08,2012,This is only a sample content.,11,2746.0
420701,This is only a sample title.,Dana Blankenhorn,AAPL,2012-03-08,2012,This is only a sample content.,11,2746.0
420801,This is only a sample title.,Sacha May,MSFT,2012-03-08,2012,This is only a sample content.,15,2750.0
420911,This is only a sample title.,TechCrunch,AAPL,2012-03-08,2012,This is only a sample content.,11,2746.0
421411,This is only a sample title.,The Oxen Group,AAPL,2012-03-08,2012,This is only a sample content.,11,2746.0
421841,This is only a sample title.,TechCrunch,AAPL,2012-03-08,2012,This is only a sample content.,11,2746.0
422161,This is only a sample title.,TechCrunch,AAPL,2012-03-09,2012,This is only a sample content.,11,2751.0
422251,This is only a sample title.,Dividend Growth Investor,KO,2012-03-09,2012,This is only a sample content.,14,2754.0
423911,This is only a sample title.,Dana Blankenhorn,AMZN,2012-03-09,2012,This is only a sample content.,12,2752.0
424991,This is only a sample title.,Tech Value Investor,AAPL,2012-03-11,2012,This is only a sample content.,11,
425981,This is only a sample title.,Bill Maurer,AAPL,2012-03-12,2012,This is only a sample content.,11,2756.0
426021,This is only a sample title.,Insurance Bull,MSFT,2012-03-12,2012,This is only a sample content.,15,2760.0
426391,This is only a sample title.,Tradevestor,AAPL,2012-03-12,2012,This is only a sample content.,11,2756.0
427191,This is only a sample title.,Paul Zimbardo,AAPL,2012-03-12,2012,This is only a sample content.,11,2756.0
427851,This is only a sample title.,Richard Saintvilus,MSFT,2012-03-12,2012,This is only a sample content.,15,2760.0
428151,This is only a sample title.,Reel Ken,AAPL,2012-03-12,2012,This is only a sample content.,11,2756.0
428641,This is only a sample title.,Benjamin Goldman,AMZN,2012-03-12,2012,This is only a sample content.,12,2757.0
428741,This is only a sample title.,Jim Van Meerten,AMZN,2012-03-12,2012,This is only a sample content.,12,2757.0
430031,This is only a sample title.,Mike Stallings,AAPL,2012-03-13,2012,This is only a sample content.,11,2761.0
430051,This is only a sample title.,Regarded Solutions,AAPL,2012-03-13,2012,This is only a sample content.,11,2761.0
430611,This is only a sample title.,Bill Maurer,MSFT,2012-03-13,2012,This is only a sample content.,15,2765.0
430731,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-13,2012,This is only a sample content.,11,2761.0
430761,This is only a sample title.,Paulo Santos,AMZN,2012-03-13,2012,This is only a sample content.,12,2762.0
431361,This is only a sample title.,Jason Lewis,AAPL,2012-03-13,2012,This is only a sample content.,11,2761.0
431461,This is only a sample title.,Paulo Santos,AAPL,2012-03-13,2012,This is only a sample content.,11,2761.0
432161,This is only a sample title.,Modernist,AAPL,2012-03-13,2012,This is only a sample content.,11,2761.0
433121,This is only a sample title.,Tech Value Investor,AAPL,2012-03-14,2012,This is only a sample content.,11,2766.0
433881,This is only a sample title.,Robert Weinstein,AAPL,2012-03-14,2012,This is only a sample content.,11,2766.0
434081,This is only a sample title.,Bachar Samawi,AAPL,2012-03-14,2012,This is only a sample content.,11,2766.0
434711,This is only a sample title.,Takeover Analyst,KO,2012-03-14,2012,This is only a sample content.,14,2769.0
434721,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-14,2012,This is only a sample content.,11,2766.0
434871,This is only a sample title.,Modernist,AAPL,2012-03-14,2012,This is only a sample content.,11,2766.0
435041,This is only a sample title.,Bespoke Investment Group,AAPL,2012-03-14,2012,This is only a sample content.,11,2766.0
435071,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-14,2012,This is only a sample content.,11,2766.0
435431,This is only a sample title.,Jaded Consumer,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
435611,This is only a sample title.,TechCrunch,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
435631,This is only a sample title.,Reel Ken,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
435651,This is only a sample title.,Marc Gerstein,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
435871,This is only a sample title.,Helix Investment Research,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
435991,This is only a sample title.,Bill Maurer,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
436601,This is only a sample title.,Robert Weinstein,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
436641,This is only a sample title.,Valuentum,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
436751,This is only a sample title.,Mike Stallings,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
437221,This is only a sample title.,Plan B Economics,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
437521,This is only a sample title.,The Financial Lexicon,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
437601,This is only a sample title.,David M. Gordon,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
437661,This is only a sample title.,David Urban,MSFT,2012-03-15,2012,This is only a sample content.,15,2775.0
437841,This is only a sample title.,Market Blog,AAPL,2012-03-15,2012,This is only a sample content.,11,2771.0
437921,This is only a sample title.,Paulo Santos,AMZN,2012-03-15,2012,This is only a sample content.,12,2772.0
438091,This is only a sample title.,Tradevestor,AAPL,2012-03-16,2012,This is only a sample content.,11,2776.0
438141,This is only a sample title.,The Financial Lexicon,AAPL,2012-03-16,2012,This is only a sample content.,11,2776.0
438481,This is only a sample title.,Richard Bloch,AAPL,2012-03-16,2012,This is only a sample content.,11,2776.0
438821,This is only a sample title.,Reel Ken,AAPL,2012-03-16,2012,This is only a sample content.,11,2776.0
439141,This is only a sample title.,Bachar Samawi,IBM,2012-03-16,2012,This is only a sample content.,13,2778.0
439151,This is only a sample title.,SteadyOptions,AAPL,2012-03-16,2012,This is only a sample content.,11,2776.0
439401,This is only a sample title.,Richard Bloch,AAPL,2012-03-16,2012,This is only a sample content.,11,2776.0
439561,This is only a sample title.,The Ethical Investor,MSFT,2012-03-16,2012,This is only a sample content.,15,2780.0
440341,This is only a sample title.,Dutch Trader,AAPL,2012-03-17,2012,This is only a sample content.,11,
440491,This is only a sample title.,ValueMax,KO,2012-03-18,2012,This is only a sample content.,14,
440571,This is only a sample title.,Simit Patel,AAPL,2012-03-18,2012,This is only a sample content.,11,
441161,This is only a sample title.,Paulo Santos,AAPL,2012-03-18,2012,This is only a sample content.,11,
441371,This is only a sample title.,Bill Maurer,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
441441,This is only a sample title.,Tradevestor,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
441451,This is only a sample title.,Mike Stallings,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
441501,This is only a sample title.,Paul Zimbardo,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
441611,This is only a sample title.,Trefis,IBM,2012-03-19,2012,This is only a sample content.,13,2783.0
441651,This is only a sample title.,Valuentum,IBM,2012-03-19,2012,This is only a sample content.,13,2783.0
441721,This is only a sample title.,Felix Salmon,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442041,This is only a sample title.,Richard Bloch,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442121,This is only a sample title.,Richard Bloch,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442181,This is only a sample title.,Chad Brand,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442201,This is only a sample title.,Bachar Samawi,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442361,This is only a sample title.,Tradevestor,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442371,This is only a sample title.,M.Makoni,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442451,This is only a sample title.,BalancedView,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442491,This is only a sample title.,SA Transcripts,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442541,This is only a sample title.,Andrew Borenzweig,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442641,This is only a sample title.,Geordy Wang,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442711,This is only a sample title.,Retracement,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442951,This is only a sample title.,TechCrunch,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
442961,This is only a sample title.,David White,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
443011,This is only a sample title.,SteadyOptions,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
443271,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
443441,This is only a sample title.,Dividend Monk,MSFT,2012-03-19,2012,This is only a sample content.,15,2785.0
443631,This is only a sample title.,Todd Campbell,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
443751,This is only a sample title.,SogoTrade,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
443811,This is only a sample title.,SA Editor George Moriarty,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
443841,This is only a sample title.,Rubicon Associates,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
443851,This is only a sample title.,Ananthan Thangavel,AAPL,2012-03-19,2012,This is only a sample content.,11,2781.0
444011,This is only a sample title.,Rocco Pendola,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
444131,This is only a sample title.,Felix Salmon,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
444151,This is only a sample title.,Conrad Schickedanz,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
444201,This is only a sample title.,Valuentum,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
444351,This is only a sample title.,Brian Nichols,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
444461,This is only a sample title.,Bill Maurer,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
444671,This is only a sample title.,portfoliV,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
445171,This is only a sample title.,The Ugly Truth,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
445301,This is only a sample title.,New Low Observer,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
445721,This is only a sample title.,TechCrunch,MSFT,2012-03-20,2012,This is only a sample content.,15,2790.0
446281,This is only a sample title.,Wolf Option Trading,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
446331,This is only a sample title.,Rocco Pendola,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
446471,This is only a sample title.,SteadyOptions,MSFT,2012-03-20,2012,This is only a sample content.,15,2790.0
446581,This is only a sample title.,The Value Investor,AMZN,2012-03-20,2012,This is only a sample content.,12,2787.0
446921,This is only a sample title.,Ironman at Political Calculations,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
446971,This is only a sample title.,SteadyOptions,AAPL,2012-03-20,2012,This is only a sample content.,11,2786.0
447581,This is only a sample title.,Sangamesh Vadagave,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
447691,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
448291,This is only a sample title.,Bachar Samawi,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
448771,This is only a sample title.,Ironman at Political Calculations,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
448851,This is only a sample title.,Dana Blankenhorn,MSFT,2012-03-21,2012,This is only a sample content.,15,2795.0
449251,This is only a sample title.,Paulo Santos,AMZN,2012-03-21,2012,This is only a sample content.,12,2792.0
449291,This is only a sample title.,Kurtis Hemmerling,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
449651,This is only a sample title.,Rocco Pendola,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
449661,This is only a sample title.,The Independent Investor,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
449801,This is only a sample title.,Ananthan Thangavel,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
449931,This is only a sample title.,SteadyOptions,AAPL,2012-03-21,2012,This is only a sample content.,11,2791.0
449981,This is only a sample title.,WisdomTree,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
450111,This is only a sample title.,TechCrunch,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
450181,This is only a sample title.,EconMatters,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
450451,This is only a sample title.,Takeover Analyst,IBM,2012-03-22,2012,This is only a sample content.,13,2798.0
450531,This is only a sample title.,Adam Alvarez,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
450571,This is only a sample title.,TradingFloor,MSFT,2012-03-22,2012,This is only a sample content.,15,2800.0
450861,This is only a sample title.,Matt Schilling,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
450991,This is only a sample title.,Mazen Abdallah,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
451541,This is only a sample title.,Evans Capital,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
451741,This is only a sample title.,Fiver Capital,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
452131,This is only a sample title.,Dana Blankenhorn,AAPL,2012-03-22,2012,This is only a sample content.,11,2796.0
453701,This is only a sample title.,Bargain Bin,MSFT,2012-03-23,2012,This is only a sample content.,15,2805.0
453831,This is only a sample title.,Tech Value Investor,AAPL,2012-03-23,2012,This is only a sample content.,11,2801.0
454011,This is only a sample title.,Uncle Scrooge,MSFT,2012-03-23,2012,This is only a sample content.,15,2805.0
454071,This is only a sample title.,PowerOptions,AMZN,2012-03-23,2012,This is only a sample content.,12,2802.0
454201,This is only a sample title.,Dana Blankenhorn,AMZN,2012-03-23,2012,This is only a sample content.,12,2802.0
454241,This is only a sample title.,Paulo Santos,AAPL,2012-03-23,2012,This is only a sample content.,11,2801.0
454721,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-23,2012,This is only a sample content.,11,2801.0
454891,This is only a sample title.,Richard Bloch,AAPL,2012-03-23,2012,This is only a sample content.,11,2801.0
455021,This is only a sample title.,SteadyOptions,AAPL,2012-03-23,2012,This is only a sample content.,11,2801.0
455391,This is only a sample title.,David Zanoni,AAPL,2012-03-25,2012,This is only a sample content.,11,
456121,This is only a sample title.,Arsene Lupin,MSFT,2012-03-25,2012,This is only a sample content.,15,
456761,This is only a sample title.,TechCrunch,AAPL,2012-03-26,2012,This is only a sample content.,11,2806.0
456941,This is only a sample title.,Simit Patel,AAPL,2012-03-26,2012,This is only a sample content.,11,2806.0
457351,This is only a sample title.,Helix Investment Research,MSFT,2012-03-26,2012,This is only a sample content.,15,2810.0
457531,This is only a sample title.,Jaded Consumer,MSFT,2012-03-26,2012,This is only a sample content.,15,2810.0
457551,This is only a sample title.,The Value Investor,AAPL,2012-03-26,2012,This is only a sample content.,11,2806.0
457601,This is only a sample title.,Paul Zimbardo,AAPL,2012-03-26,2012,This is only a sample content.,11,2806.0
457611,This is only a sample title.,Kraken,AAPL,2012-03-26,2012,This is only a sample content.,11,2806.0
458241,This is only a sample title.,Richard Shaw,AAPL,2012-03-26,2012,This is only a sample content.,11,2806.0
458591,This is only a sample title.,Takeover Analyst,AMZN,2012-03-26,2012,This is only a sample content.,12,2807.0
459121,This is only a sample title.,The Hedge Zone,AAPL,2012-03-27,2012,This is only a sample content.,11,2811.0
459971,This is only a sample title.,Bachar Samawi,AAPL,2012-03-27,2012,This is only a sample content.,11,2811.0
460031,This is only a sample title.,Richard Bloch,AAPL,2012-03-27,2012,This is only a sample content.,11,2811.0
460381,This is only a sample title.,Insider Monkey,IBM,2012-03-27,2012,This is only a sample content.,13,2813.0
460771,This is only a sample title.,Bachar Samawi,AAPL,2012-03-27,2012,This is only a sample content.,11,2811.0
460791,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-27,2012,This is only a sample content.,11,2811.0
460971,This is only a sample title.,Rocco Pendola,AAPL,2012-03-27,2012,This is only a sample content.,11,2811.0
461141,This is only a sample title.,Dana Blankenhorn,MSFT,2012-03-27,2012,This is only a sample content.,15,2815.0
461721,This is only a sample title.,Rocco Pendola,MSFT,2012-03-27,2012,This is only a sample content.,15,2815.0
462361,This is only a sample title.,Matthew Siper,AAPL,2012-03-28,2012,This is only a sample content.,11,2816.0
463131,This is only a sample title.,Paulo Santos,AMZN,2012-03-28,2012,This is only a sample content.,12,2817.0
463301,This is only a sample title.,Richard Saintvilus,AAPL,2012-03-28,2012,This is only a sample content.,11,2816.0
463351,This is only a sample title.,Dutch Trader,AAPL,2012-03-28,2012,This is only a sample content.,11,2816.0
463561,This is only a sample title.,Sangamesh Vadagave,AAPL,2012-03-28,2012,This is only a sample content.,11,2816.0
463571,This is only a sample title.,Gutone,AMZN,2012-03-28,2012,This is only a sample content.,12,2817.0
464131,This is only a sample title.,Rocco Pendola,AAPL,2012-03-28,2012,This is only a sample content.,11,2816.0
464201,This is only a sample title.,Insider Monkey,AAPL,2012-03-28,2012,This is only a sample content.,11,2816.0
464661,This is only a sample title.,Rocco Pendola,AAPL,2012-03-29,2012,This is only a sample content.,11,2821.0
464761,This is only a sample title.,Herr Hansa,MSFT,2012-03-28,2012,This is only a sample content.,15,2820.0
464921,This is only a sample title.,portfoliV,AAPL,2012-03-29,2012,This is only a sample content.,11,2821.0
465111,This is only a sample title.,Compete,AMZN,2012-03-29,2012,This is only a sample content.,12,2822.0
466691,This is only a sample title.,TechCrunch,MSFT,2012-03-29,2012,This is only a sample content.,15,2825.0
467131,This is only a sample title.,Paulo Santos,AAPL,2012-03-29,2012,This is only a sample content.,11,2821.0
467711,This is only a sample title.,TechCrunch,AAPL,2012-03-30,2012,This is only a sample content.,11,2826.0
467901,This is only a sample title.,The Ugly Truth,AAPL,2012-03-30,2012,This is only a sample content.,11,2826.0
467921,This is only a sample title.,Stephen Rosenman,AAPL,2012-03-30,2012,This is only a sample content.,11,2826.0
469051,This is only a sample title.,The Financial Lexicon,AAPL,2012-03-30,2012,This is only a sample content.,11,2826.0
469211,This is only a sample title.,Little Apple,AAPL,2012-03-30,2012,This is only a sample content.,11,2826.0
469621,This is only a sample title.,Todd Campbell,AAPL,2012-03-30,2012,This is only a sample content.,11,2826.0
469971,This is only a sample title.,Jad Sabalbal,MSFT,2012-04-01,2012,This is only a sample content.,15,
470161,This is only a sample title.,Bret Kenwell,KO,2012-04-01,2012,This is only a sample content.,14,
470671,This is only a sample title.,Ryan Hodges,AMZN,2012-04-01,2012,This is only a sample content.,12,
470991,This is only a sample title.,Igor Greenwald,AAPL,2012-04-01,2012,This is only a sample content.,11,
471451,This is only a sample title.,Richard Bloch,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
471741,This is only a sample title.,Rent Seeker,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
472271,This is only a sample title.,SteadyOptions,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
472381,This is only a sample title.,Paul Zimbardo,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
472861,This is only a sample title.,Rocco Pendola,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
472971,This is only a sample title.,Richard Saintvilus,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
473181,This is only a sample title.,New Century,AMZN,2012-04-02,2012,This is only a sample content.,12,2832.0
473311,This is only a sample title.,Hawkinvest,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
473591,This is only a sample title.,Paulo Santos,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
473911,This is only a sample title.,Stephen Rosenman,AAPL,2012-04-02,2012,This is only a sample content.,11,2831.0
474061,This is only a sample title.,Ry Frank,AMZN,2012-04-02,2012,This is only a sample content.,12,2832.0
474321,This is only a sample title.,Regarded Solutions,AAPL,2012-04-03,2012,This is only a sample content.,11,2836.0
475041,This is only a sample title.,Paulo Santos,AMZN,2012-04-03,2012,This is only a sample content.,12,2837.0
475271,This is only a sample title.,Richard Bloch,AAPL,2012-04-03,2012,This is only a sample content.,11,2836.0
475621,This is only a sample title.,TechCrunch,AMZN,2012-04-03,2012,This is only a sample content.,12,2837.0
475671,This is only a sample title.,Stephen Rosenman,MSFT,2012-04-03,2012,This is only a sample content.,15,2840.0
475931,This is only a sample title.,Bill Maurer,AAPL,2012-04-03,2012,This is only a sample content.,11,2836.0
476061,This is only a sample title.,Marwaan Karame,AAPL,2012-04-03,2012,This is only a sample content.,11,2836.0
476681,This is only a sample title.,"Christopher Grosvenor, CMT",AMZN,2012-04-03,2012,This is only a sample content.,12,2837.0
476961,This is only a sample title.,BalancedView,MSFT,2012-04-03,2012,This is only a sample content.,15,2840.0
477261,This is only a sample title.,Richard Bloch,AAPL,2012-04-04,2012,This is only a sample content.,11,2841.0
477571,This is only a sample title.,Paul Zimbardo,AAPL,2012-04-04,2012,This is only a sample content.,11,2841.0
477611,This is only a sample title.,Bill Maurer,AAPL,2012-04-04,2012,This is only a sample content.,11,2841.0
477881,This is only a sample title.,Paulo Santos,AMZN,2012-04-04,2012,This is only a sample content.,12,2842.0
477961,This is only a sample title.,Stephen Rosenman,AAPL,2012-04-04,2012,This is only a sample content.,11,2841.0
478011,This is only a sample title.,Kofi Bofah,AAPL,2012-04-04,2012,This is only a sample content.,11,2841.0
478511,This is only a sample title.,Dana Blankenhorn,AMZN,2012-04-04,2012,This is only a sample content.,12,2842.0
478551,This is only a sample title.,Dana Blankenhorn,MSFT,2012-04-04,2012,This is only a sample content.,15,2845.0
478701,This is only a sample title.,Richard Saintvilus,AAPL,2012-04-04,2012,This is only a sample content.,11,2841.0
479381,This is only a sample title.,Bill Maurer,AAPL,2012-04-04,2012,This is only a sample content.,11,2841.0
480291,This is only a sample title.,Ry Frank,MSFT,2012-04-05,2012,This is only a sample content.,15,2850.0
480631,This is only a sample title.,Mark W. Bertolin,AAPL,2012-04-05,2012,This is only a sample content.,11,2846.0
480861,This is only a sample title.,Pat Racaniello,AAPL,2012-04-05,2012,This is only a sample content.,11,2846.0
480991,This is only a sample title.,Stephen Rosenman,AAPL,2012-04-05,2012,This is only a sample content.,11,2846.0
481061,This is only a sample title.,Tiago Rom�o,IBM,2012-04-05,2012,This is only a sample content.,13,2848.0
